date,company,news_count,pos_count,neg_count,raw_score,public_opinion_index
2026-04-23,上海星煦基金,3,3,0,0.9901333333333332,99.51
2026-04-23,微软,6,6,0,0.99025,99.51
2026-04-23,AI公司Anthropic,2,2,0,0.9900499999999999,99.5
2026-04-23,上汽集团,1,1,0,0.99,99.5
2026-04-23,上海银行,1,1,0,0.99,99.5
2026-04-23,中兴商业,2,2,0,0.99,99.5
2026-04-23,中化国际,1,1,0,0.99,99.5
2026-04-23,中曼石油,1,1,0,0.99,99.5
2026-04-23,中泰证券,2,2,0,0.99,99.5
2026-04-23,中贝通信,1,1,0,0.99,99.5
2026-04-23,中金公司,3,3,0,0.9899999999999999,99.5
2026-04-23,云铝,2,2,0,0.99,99.5
2026-04-23,佰维存储,1,1,0,0.99,99.5
2026-04-23,佳华科技,1,1,0,0.99,99.5
2026-04-23,光迅科技,3,3,0,0.9899999999999999,99.5
2026-04-23,兰花科创,1,1,0,0.99,99.5
2026-04-23,农行,1,1,0,0.99,99.5
2026-04-23,前海开源,1,1,0,0.99,99.5
2026-04-23,千味央厨,1,1,0,0.99,99.5
2026-04-23,华金证券,1,1,0,0.99,99.5
2026-04-23,华阳股份,1,1,0,0.99,99.5
2026-04-23,华龙证券,1,1,0,0.99,99.5
2026-04-23,厦门钨业,2,2,0,0.99,99.5
2026-04-23,和远,1,1,0,0.99,99.5
2026-04-23,和远气体,2,2,0,0.99,99.5
2026-04-23,国信招标集团,1,1,0,0.99,99.5
2026-04-23,多氟多,2,2,0,0.99,99.5
2026-04-23,天华新能,2,2,0,0.99,99.5
2026-04-23,天山股份,1,1,0,0.99,99.5
2026-04-23,富士康,1,1,0,0.99,99.5
2026-04-23,富荣基金,1,1,0,0.99,99.5
2026-04-23,山东墨龙,2,2,0,0.99,99.5
2026-04-23,山西杏花村汾酒厂股份有限公司,1,1,0,0.99,99.5
2026-04-23,山西焦煤,1,1,0,0.99,99.5
2026-04-23,平安人寿,2,2,0,0.99,99.5
2026-04-23,平煤股份,1,1,0,0.99,99.5
2026-04-23,广汇能源,1,1,0,0.99,99.5
2026-04-23,建银国际,1,1,0,0.99,99.5
2026-04-23,彭博,1,1,0,0.99,99.5
2026-04-23,德国能源公司Enpal,1,1,0,0.99,99.5
2026-04-23,恒源煤电,1,1,0,0.99,99.5
2026-04-23,恩捷,2,2,0,0.99,99.5
2026-04-23,惠通科技,1,1,0,0.99,99.5
2026-04-23,戴尔,1,1,0,0.99,99.5
2026-04-23,拓斯达,2,2,0,0.99,99.5
2026-04-23,招商证券,3,3,0,0.9899999999999999,99.5
2026-04-23,景顺长城,1,1,0,0.99,99.5
2026-04-23,曼石油,1,1,0,0.99,99.5
2026-04-23,杰瑞,1,1,0,0.99,99.5
2026-04-23,松发,1,1,0,0.99,99.5
2026-04-23,永泰能源,1,1,0,0.99,99.5
2026-04-23,汉威科技,2,2,0,0.99,99.5
2026-04-23,江钨装备,1,1,0,0.99,99.5
2026-04-23,海康威视,1,1,0,0.99,99.5
2026-04-23,海油工程,1,1,0,0.99,99.5
2026-04-23,润泽,1,1,0,0.99,99.5
2026-04-23,润泽科技,1,1,0,0.99,99.5
2026-04-23,淮北矿业,1,1,0,0.99,99.5
2026-04-23,潜能恒信,1,1,0,0.99,99.5
2026-04-23,物产环能,1,1,0,0.99,99.5
2026-04-23,甘肃能化,1,1,0,0.99,99.5
2026-04-23,甲骨文,1,1,0,0.99,99.5
2026-04-23,电投能源,1,1,0,0.99,99.5
2026-04-23,盛合晶微,1,1,0,0.99,99.5
2026-04-23,盛达资源,1,1,0,0.99,99.5
2026-04-23,福鞍,1,1,0,0.99,99.5
2026-04-23,维远,1,1,0,0.99,99.5
2026-04-23,美邦,1,1,0,0.99,99.5
2026-04-23,美邦科,1,1,0,0.99,99.5
2026-04-23,苏商银行,1,1,0,0.99,99.5
2026-04-23,莲花控,1,1,0,0.99,99.5
2026-04-23,莲花控股,1,1,0,0.99,99.5
2026-04-23,蓝焰控股,1,1,0,0.99,99.5
2026-04-23,西安银行,3,3,0,0.9899999999999999,99.5
2026-04-23,费城,3,3,0,0.9899999999999999,99.5
2026-04-23,迈威尔,1,1,0,0.99,99.5
2026-04-23,迎驾,2,2,0,0.99,99.5
2026-04-23,金洲管道,1,1,0,0.99,99.5
2026-04-23,金螳螂,1,1,0,0.99,99.5
2026-04-23,铜牛,1,1,0,0.99,99.5
2026-04-23,银河证券,2,2,0,0.99,99.5
2026-04-23,首创证券,3,3,0,0.9899999999999999,99.5
2026-04-23,齐鲁银行,2,2,0,0.99,99.5
2026-04-23,龙仁,1,1,0,0.99,99.5
2026-04-23,中国证券登记结算有限责任公司,3,3,0,0.9898666666666668,99.49
2026-04-23,维谛技术,16,16,0,0.989875,99.49
2026-04-23,汇添富,1,1,0,0.9893000000000001,99.46
2026-04-23,恒玄科技,1,1,0,0.9890000000000001,99.45
2026-04-23,维谛,17,17,0,0.9889941176470588,99.45
2026-04-23,西湖,2,2,0,0.9883,99.42
2026-04-23,易方达优,5,5,0,0.98812,99.41
2026-04-23,易方达亚洲精选,4,4,0,0.9878,99.39
2026-04-23,凯悦酒店,1,1,0,0.9876,99.38
2026-04-23,香农芯创,4,4,0,0.9875,99.38
2026-04-23,山东中际电工装备股份有限公司,1,1,0,0.9873999999999999,99.37
2026-04-23,浙文互联,2,2,0,0.9874499999999999,99.37
2026-04-23,公用事业,2,2,0,0.9871,99.35
2026-04-23,兆驰,1,1,0,0.9863,99.32
2026-04-23,意法半导体,1,1,0,0.9864,99.32
2026-04-23,英飞凌,1,1,0,0.9864,99.32
2026-04-23,中稀,1,1,0,0.9861,99.3
2026-04-23,张雪,14,14,0,0.9855714285714285,99.28
2026-04-23,ST绝味,2,2,0,0.9853,99.26
2026-04-23,阿波罗,16,16,0,0.9851125,99.26
2026-04-23,中国神华,2,2,0,0.9843000000000001,99.22
2026-04-23,鸣鸣很忙,1,1,0,0.9834,99.17
2026-04-23,ABB有限公司,1,1,0,0.9823000000000001,99.12
2026-04-23,腾讯,16,16,0,0.98245,99.12
2026-04-23,中际旭创,60,60,0,0.9820533333333333,99.1
2026-04-23,德州仪器,41,41,0,0.9812121951219512,99.06
2026-04-23,五粮液,13,13,0,0.981,99.05
2026-04-23,泸州老窖,11,11,0,0.9810272727272727,99.05
2026-04-23,罗兵咸永道香港,10,10,0,0.9810399999999999,99.05
2026-04-23,阿里巴巴,15,15,0,0.9797466666666667,98.99
2026-04-23,龙口中际电工机械有限公司,1,1,0,0.9797,98.98
2026-04-23,亚朵,1,1,0,0.9784999999999999,98.92
2026-04-23,杰富瑞,2,2,0,0.9783,98.92
2026-04-23,纽聆氪医疗,2,2,0,0.9782,98.91
2026-04-23,中国船舶,1,1,0,0.9772,98.86
2026-04-23,稀土公司,2,2,0,0.9771000000000001,98.86
2026-04-23,三安光电,2,2,0,0.97645,98.82
2026-04-23,OpenAI基金会,2,2,0,0.9761,98.8
2026-04-23,联合大陆航空,1,1,0,0.9758,98.79
2026-04-23,杰创智能,3,3,0,0.9751333333333333,98.76
2026-04-23,马汉航空,5,5,0,0.97484,98.74
2026-04-23,软银集团,2,2,0,0.9746,98.73
2026-04-23,捷蓝航空,3,3,0,0.9744666666666667,98.72
2026-04-23,达美航空,1,1,0,0.9739,98.7
2026-04-23,上海雅仕,2,2,0,0.97285,98.64
2026-04-23,特斯,18,18,0,0.9728,98.64
2026-04-23,吉利汽车,1,1,0,0.9715,98.58
2026-04-23,州老窖,7,7,0,0.9712142857142857,98.56
2026-04-23,中新经纬,3,3,0,0.9703666666666667,98.52
2026-04-23,大族,1,1,0,0.9701000000000001,98.5
2026-04-23,软银,14,14,0,0.9695,98.48
2026-04-23,中国石油股份,1,1,0,0.9692000000000001,98.46
2026-04-23,中国海洋石油,9,9,0,0.9681333333333334,98.41
2026-04-23,大全能源,5,5,0,0.96792,98.4
2026-04-23,比亚迪电子,1,1,0,0.9678,98.39
2026-04-23,绝味食品股份有限公司,2,2,0,0.9673,98.36
2026-04-23,中国海,7,7,0,0.9669571428571428,98.35
2026-04-23,大元泵业,1,1,0,0.9670000000000001,98.35
2026-04-23,济民健康,1,1,0,0.9671,98.35
2026-04-23,江顺科技,1,1,0,0.9669,98.34
2026-04-23,阿里巴巴-W,6,6,0,0.9647166666666666,98.24
2026-04-23,卡塔尔半岛电视台,1,1,0,0.9636,98.18
2026-04-23,百胜,5,5,0,0.96242,98.12
2026-04-23,龙星科技,1,1,0,0.9621999999999999,98.11
2026-04-23,至顶科技,1,1,0,0.9620000000000001,98.1
2026-04-23,风险投资转让市场公司,1,1,0,0.9619,98.1
2026-04-23,中电电机,1,1,0,0.9618000000000001,98.09
2026-04-23,美联航,1,1,0,0.9590000000000001,97.95
2026-04-23,特斯拉,135,133,2,0.958182962962963,97.91
2026-04-23,百胜中国,5,5,0,0.9574,97.87
2026-04-23,大族激光,3,3,0,0.9565333333333333,97.83
2026-04-23,数源科技股份有限公司,2,2,0,0.9545,97.72
2026-04-23,阿里巴巴-,5,5,0,0.94702,97.35
2026-04-23,前海开源基金,1,1,0,0.9405,97.02
2026-04-23,天孚通信,5,5,0,0.93224,96.61
2026-04-23,马斯克,10,10,0,0.92882,96.44
2026-04-23,寒武纪,28,27,1,0.9233714285714285,96.17
2026-04-23,京东健康,3,3,0,0.9226333333333333,96.13
2026-04-23,英伟达,80,77,3,0.9191825,95.96
2026-04-23,国晟科技,2,2,0,0.9104,95.52
2026-04-23,分众传媒,3,3,0,0.9090333333333334,95.45
2026-04-23,SK海力士,34,32,2,0.9019,95.1
2026-04-23,大金,2,2,0,0.90035,95.02
2026-04-23,大金重工,2,2,0,0.89845,94.92
2026-04-23,百川,1,1,0,0.8928,94.64
2026-04-23,英特尔,21,20,1,0.8913142857142857,94.57
2026-04-23,易成,1,1,0,0.8532,92.66
2026-04-23,中国中冶,1,1,0,0.8475,92.38
2026-04-23,弘元绿能,1,1,0,0.8418000000000001,92.09
2026-04-23,腾讯控股,23,21,2,0.8292130434782609,91.46
2026-04-23,天银机电,37,34,3,0.820145945945946,91.01
2026-04-23,东方证券,19,17,2,0.7884526315789473,89.42
2026-04-23,山西汾酒,29,26,3,0.7884551724137931,89.42
2026-04-23,摩根士丹利,8,7,1,0.7475750000000001,87.38
2026-04-23,赛微,1,1,0,0.7172,85.86
2026-04-23,中国恒大,25,22,3,0.71592,85.8
2026-04-23,高盛,7,6,1,0.7143857142857143,85.72
2026-04-23,上海证券,14,12,2,0.7137642857142857,85.69
2026-04-23,华泰证券,8,7,1,0.7125375,85.63
2026-04-23,小鹏,1,1,0,0.7112,85.56
2026-04-23,中国恒大集团,7,6,1,0.6980714285714286,84.9
2026-04-23,地中海,1,1,0,0.6951999999999999,84.76
2026-04-23,中国结算公司,2,2,0,0.6936,84.68
2026-04-23,恒大集团,7,6,1,0.6550571428571429,82.75
2026-04-23,东田微,1,1,0,0.6536,82.68
2026-04-23,贵州茅台,23,19,4,0.6476913043478261,82.38
2026-04-23,中国,5,4,1,0.59774,79.89
2026-04-23,英维克,78,62,16,0.5926205128205129,79.63
2026-04-23,药明康德,4,3,1,0.5402250000000001,77.01
2026-04-23,华熙生物,27,21,6,0.5337666666666666,76.69
2026-04-23,环球网,1,1,0,0.5318,76.59
2026-04-23,罗兵咸永,17,13,4,0.5250764705882353,76.25
2026-04-23,福建,4,3,1,0.50235,75.12
2026-04-23,数源科技,4,3,1,0.495375,74.77
2026-04-23,泰睿飞克,4,3,1,0.48235,74.12
2026-04-23,北京泰睿飞克,4,3,1,0.476,73.8
2026-04-23,绝味食品,15,11,4,0.45477333333333336,72.74
2026-04-23,普华永道,22,16,6,0.4428681818181818,72.14
2026-04-23,迎驾贡酒,10,7,3,0.39859,69.93
2026-04-23,百利天恒,3,2,1,0.37776666666666664,68.89
2026-04-23,信达生物,3,2,1,0.36689999999999995,68.34
2026-04-23,精神航空,19,13,6,0.3491157894736842,67.46
2026-04-23,欧普康视,25,17,8,0.344364,67.22
2026-04-23,摩根大通,3,2,1,0.33390000000000003,66.7
2026-04-23,易方达,17,11,6,0.29160588235294116,64.58
2026-04-23,口子窖,5,3,2,0.20244,60.12
2026-04-23,景顺,5,3,2,0.19938,59.97
2026-04-23,三星,4,2,2,0.17902500000000002,58.95
2026-04-23,天银机电证券部,2,1,1,0.1779,58.9
2026-04-23,中信证券,22,12,10,0.10438636363636361,55.22
2026-04-23,腾讯控,4,2,2,0.10160000000000002,55.08
2026-04-23,科伦博泰生物,2,1,1,0.08355000000000007,54.18
2026-04-23,恒瑞医药,2,1,1,0.07305,53.65
2026-04-23,海思科,2,1,1,0.06574999999999998,53.29
2026-04-23,信立泰,2,1,1,0.05349999999999999,52.68
2026-04-23,易方达基金,4,2,2,0.0047000000000000375,50.24
2026-04-23,天相投顾,2,1,1,0.004599999999999993,50.23
2026-04-23,易方达消费行业,2,1,1,0.0028499999999999637,50.14
2026-04-23,廉价航空,2,1,1,0.0024000000000000132,50.12
2026-04-23,捷捷,2,1,1,0.0,50.0
2026-04-23,捷捷微电,2,1,1,0.0,50.0
2026-04-23,皇台酒业,2,1,1,0.0,50.0
2026-04-23,华谊兄弟,20,10,10,-0.026110000000000005,48.69
2026-04-23,皇氏集团,2,1,1,-0.044899999999999995,47.76
2026-04-23,兰石集团,10,4,6,-0.15023999999999998,42.49
2026-04-23,傲农生,12,5,7,-0.19135833333333332,40.43
2026-04-23,合纵科技,7,3,4,-0.20041428571428568,39.98
2026-04-23,中信,12,4,8,-0.2684,36.58
2026-04-23,傲农生物,19,7,12,-0.2744842105263158,36.28
2026-04-23,兰石重装,20,7,13,-0.290655,35.47
2026-04-23,易方达基,3,1,2,-0.32689999999999997,33.66
2026-04-23,ST数源,15,5,10,-0.33684,33.16
2026-04-23,南京化纤,3,1,2,-0.3483,32.58
2026-04-23,欢瑞世纪,20,6,14,-0.40007000000000004,30.0
2026-04-23,冀凯股份,14,4,10,-0.4520071428571429,27.4
2026-04-23,莫高,11,3,8,-0.4607909090909091,26.96
2026-04-23,莫高股份,11,3,8,-0.46684545454545456,26.66
2026-04-23,日本公司,1,0,1,-0.5041,24.8
2026-04-23,冀凯,12,3,9,-0.5303666666666667,23.48
2026-04-23,伊朗塔斯尼姆通讯社,1,0,1,-0.6014,19.93
2026-04-23,*ST数源,10,1,9,-0.75911,12.04
2026-04-23,美的集团,2,0,2,-0.90905,4.55
2026-04-23,21财经,1,0,1,-0.9248999999999999,3.76
2026-04-23,财信发展,10,0,10,-0.94878,2.56
2026-04-23,*ST发展,1,0,1,-0.99,0.5
2026-04-23,ST中迪,1,0,1,-0.99,0.5
2026-04-23,ST合纵,4,0,4,-0.99,0.5
2026-04-23,三六五网,1,0,1,-0.99,0.5
2026-04-23,中国电信,2,0,2,-0.99,0.5
2026-04-23,交银施罗德优势,1,0,1,-0.99,0.5
2026-04-23,兰州兰石集团有限公司,5,0,5,-0.99,0.5
2026-04-23,北京泰睿飞克科技有限公司,1,0,1,-0.99,0.5
2026-04-23,同辉信息,1,0,1,-0.99,0.5
2026-04-23,国投,1,0,1,-0.99,0.5
2026-04-23,大叶股份,2,0,2,-0.99,0.5
2026-04-23,天箭,1,0,1,-0.99,0.5
2026-04-23,帅丰电器,1,0,1,-0.99,0.5
2026-04-23,柳钢,1,0,1,-0.99,0.5
2026-04-23,柳钢股份,1,0,1,-0.99,0.5
2026-04-23,深圳证券交易所,2,0,2,-0.99,0.5
2026-04-23,立信中联会计师事务所,2,0,2,-0.99,0.5
2026-04-23,纳指科技,1,0,1,-0.99,0.5
2026-04-23,美国廉价航空公司精神航空,1,0,1,-0.99,0.5
2026-04-22,东莞证券,1,1,0,1.0,100.0
2026-04-22,中泰证券,4,4,0,0.9999,100.0
2026-04-22,九号公司,2,2,0,0.9999499999999999,100.0
2026-04-22,北京星辰未来空间技术,2,2,0,1.0,100.0
2026-04-22,华鑫证券,1,1,0,1.0,100.0
2026-04-22,宝丰,1,1,0,1.0,100.0
2026-04-22,富国基金,1,1,0,1.0,100.0
2026-04-22,新泉股份,2,2,0,0.9999499999999999,100.0
2026-04-22,浙江,2,2,0,0.9999,100.0
2026-04-22,深度科技研究院,1,1,0,1.0,100.0
2026-04-22,英大证券,1,1,0,1.0,100.0
2026-04-22,金鹰,1,1,0,1.0,100.0
2026-04-22,银华基金,1,1,0,1.0,100.0
2026-04-22,AI芯片,1,1,0,0.9998,99.99
2026-04-22,三环集团,1,1,0,0.9998,99.99
2026-04-22,中炬高新,1,1,0,0.9998,99.99
2026-04-22,中金公司,1,1,0,0.9998,99.99
2026-04-22,京东方A,2,2,0,0.99975,99.99
2026-04-22,兴证,1,1,0,0.9998,99.99
2026-04-22,华泰期货有限公司,1,1,0,0.9998999999999999,99.99
2026-04-22,台达,1,1,0,0.9998999999999999,99.99
2026-04-22,国海证券,1,1,0,0.9998,99.99
2026-04-22,宏景,1,1,0,0.9998,99.99
2026-04-22,对冲基金,1,1,0,0.9998999999999999,99.99
2026-04-22,幻方量化,1,1,0,0.9998999999999999,99.99
2026-04-22,快手,2,2,0,0.9998499999999999,99.99
2026-04-22,聚飞,1,1,0,0.9998,99.99
2026-04-22,英特尔,7,7,0,0.9997571428571429,99.99
2026-04-22,苹果公司,1,1,0,0.9998999999999999,99.99
2026-04-22,蘅东光,1,1,0,0.9998,99.99
2026-04-22,融通基金,1,1,0,0.9998999999999999,99.99
2026-04-22,财通基金,1,1,0,0.9998999999999999,99.99
2026-04-22,阿里,3,3,0,0.9998999999999999,99.99
2026-04-22,首创证券,1,1,0,0.9998999999999999,99.99
2026-04-22,麦格米特,1,1,0,0.9998999999999999,99.99
2026-04-22,东吴证券,1,1,0,0.9995999999999999,99.98
2026-04-22,中信建投,2,2,0,0.99965,99.98
2026-04-22,中兴通讯,1,1,0,0.9997,99.98
2026-04-22,中航光电,1,1,0,0.9997,99.98
2026-04-22,仕佳,1,1,0,0.9995999999999999,99.98
2026-04-22,光为科技,1,1,0,0.9995,99.98
2026-04-22,华西证券,3,3,0,0.9995666666666666,99.98
2026-04-22,因梦控股,1,1,0,0.9997,99.98
2026-04-22,大族数控,1,1,0,0.9997,99.98
2026-04-22,太蓝,1,1,0,0.9997,99.98
2026-04-22,广发证券,2,2,0,0.9995499999999999,99.98
2026-04-22,振宏股份,1,1,0,0.9995999999999999,99.98
2026-04-22,日本三菱,1,1,0,0.9997,99.98
2026-04-22,景旺,1,1,0,0.9997,99.98
2026-04-22,江苏晶凯,1,1,0,0.9997,99.98
2026-04-22,法国里,1,1,0,0.9997,99.98
2026-04-22,清研,1,1,0,0.9995999999999999,99.98
2026-04-22,盛弘,1,1,0,0.9995,99.98
2026-04-22,神行,7,7,0,0.999642857142857,99.98
2026-04-22,美国花旗,1,1,0,0.9995999999999999,99.98
2026-04-22,长城证券,1,1,0,0.9995999999999999,99.98
2026-04-22,阿联酋阿布达比投资局,1,1,0,0.9995999999999999,99.98
2026-04-22,顾家家居,1,1,0,0.9995999999999999,99.98
2026-04-22,驰宏,1,1,0,0.9997,99.98
2026-04-22,JX金属,1,1,0,0.9994,99.97
2026-04-22,海康威视,3,3,0,0.9994000000000001,99.97
2026-04-22,深度求索,2,2,0,0.99945,99.97
2026-04-22,上海,8,8,0,0.9992,99.96
2026-04-22,华创证券,2,2,0,0.9991,99.96
2026-04-22,华安基金,2,2,0,0.9993000000000001,99.96
2026-04-22,华泰证券,2,2,0,0.99915,99.96
2026-04-22,圣泉集团,1,1,0,0.9992,99.96
2026-04-22,富途控股,2,2,0,0.9990999999999999,99.96
2026-04-22,德赛电池,2,2,0,0.9992000000000001,99.96
2026-04-22,惠州市,2,2,0,0.9992000000000001,99.96
2026-04-22,源杰,3,3,0,0.9992666666666666,99.96
2026-04-22,益普索集团,1,1,0,0.9991,99.96
2026-04-22,华住,1,1,0,0.9990000000000001,99.95
2026-04-22,大为股份,1,1,0,0.9990000000000001,99.95
2026-04-22,富途控,2,2,0,0.9990000000000001,99.95
2026-04-22,烽云信息,4,4,0,0.998925,99.95
2026-04-22,PNC金融服务,1,1,0,0.9987999999999999,99.94
2026-04-22,上海国际能源交易中心,1,1,0,0.9987999999999999,99.94
2026-04-22,东方证券,7,7,0,0.9989,99.94
2026-04-22,天相投顾,1,1,0,0.9987999999999999,99.94
2026-04-22,广州烽云信息科技有限公司,2,2,0,0.9987,99.94
2026-04-22,广西南宁产投集团公司,1,1,0,0.9989,99.94
2026-04-22,朗科科技,1,1,0,0.9987,99.94
2026-04-22,贵州茅,2,2,0,0.99885,99.94
2026-04-22,四川黄金,1,1,0,0.9986,99.93
2026-04-22,河南铭镓,1,1,0,0.9986,99.93
2026-04-22,上期所,16,16,0,0.99831875,99.92
2026-04-22,中际旭,4,4,0,0.9984249999999999,99.92
2026-04-22,国寿,1,1,0,0.9983,99.92
2026-04-22,山金国际,1,1,0,0.9984999999999999,99.92
2026-04-22,日矿,2,2,0,0.9984,99.92
2026-04-22,药明康德,5,5,0,0.99842,99.92
2026-04-22,赤峰黄金,1,1,0,0.9984999999999999,99.92
2026-04-22,国寿安保,1,1,0,0.9982,99.91
2026-04-22,宁德时,24,24,0,0.9982083333333334,99.91
2026-04-22,德尔股份,4,4,0,0.99815,99.91
2026-04-22,烽云,1,1,0,0.9982,99.91
2026-04-22,易方达基,1,1,0,0.998,99.9
2026-04-22,易方达基金,1,1,0,0.9981,99.9
2026-04-22,纳科诺尔,4,4,0,0.9979750000000001,99.9
2026-04-22,美光科技,1,1,0,0.9979,99.9
2026-04-22,霍尼韦尔,2,2,0,0.99795,99.9
2026-04-22,字节跳动,5,5,0,0.99774,99.89
2026-04-22,东兴证券,2,2,0,0.9976,99.88
2026-04-22,华为,2,2,0,0.9975499999999999,99.88
2026-04-22,平安基金,2,2,0,0.9977,99.88
2026-04-22,摩根大通,4,4,0,0.9975,99.88
2026-04-22,方正证券,1,1,0,0.9976999999999999,99.88
2026-04-22,财通,5,5,0,0.99766,99.88
2026-04-22,凯丰投资,2,2,0,0.9974,99.87
2026-04-22,协创,5,5,0,0.99734,99.87
2026-04-22,国联民生,2,2,0,0.9974000000000001,99.87
2026-04-22,中金证券,2,2,0,0.9973,99.86
2026-04-22,联瑞新材,1,1,0,0.9971,99.86
2026-04-22,阿里集团,2,2,0,0.99715,99.86
2026-04-22,三星电子,1,1,0,0.997,99.85
2026-04-22,比亚迪,11,11,0,0.9970454545454545,99.85
2026-04-22,亚翔集成,2,2,0,0.99675,99.84
2026-04-22,宁德时代,51,51,0,0.9968509803921568,99.84
2026-04-22,德邦科技,1,1,0,0.9968,99.84
2026-04-22,海特高新,1,1,0,0.9967,99.84
2026-04-22,联想,1,1,0,0.9968,99.84
2026-04-22,贵州茅台,9,9,0,0.9968777777777778,99.84
2026-04-22,万华化学,3,3,0,0.9966666666666667,99.83
2026-04-22,日矿金属,1,1,0,0.9965999999999999,99.83
2026-04-22,紫光股份,4,4,0,0.9965499999999999,99.83
2026-04-22,中信证券,3,3,0,0.9964666666666666,99.82
2026-04-22,信维,3,3,0,0.9965,99.82
2026-04-22,信维通信,3,3,0,0.9965,99.82
2026-04-22,华芯科技,1,1,0,0.9963,99.82
2026-04-22,火山引擎,3,3,0,0.9964333333333334,99.82
2026-04-22,精测,1,1,0,0.9964,99.82
2026-04-22,联想中小企业基金,1,1,0,0.9965,99.82
2026-04-22,源杰科技,14,14,0,0.9961142857142857,99.81
2026-04-22,赣锋锂业,2,2,0,0.9962,99.81
2026-04-22,国盛证券,9,9,0,0.9960666666666668,99.8
2026-04-22,阿布达比投资局,7,7,0,0.9960857142857142,99.8
2026-04-22,阿里巴巴集团,1,1,0,0.9959,99.8
2026-04-22,哔哩哔哩-W,1,1,0,0.9958,99.79
2026-04-22,维多,4,4,0,0.9958750000000001,99.79
2026-04-22,铭镓,3,3,0,0.9957666666666668,99.79
2026-04-22,东资金,4,4,0,0.9957,99.78
2026-04-22,中策橡胶,3,3,0,0.9954999999999999,99.78
2026-04-22,亨通,5,5,0,0.9955400000000001,99.78
2026-04-22,京东健康,1,1,0,0.9956,99.78
2026-04-22,佰维存储,8,8,0,0.9955875000000001,99.78
2026-04-22,嘉元,1,1,0,0.9954999999999999,99.78
2026-04-22,申港证券,1,1,0,0.9956,99.78
2026-04-22,网信上海,1,1,0,0.9956999999999999,99.78
2026-04-22,扬杰科技,11,11,0,0.9954818181818182,99.77
2026-04-22,深股通,2,2,0,0.99545,99.77
2026-04-22,南宁产投集团公司,2,2,0,0.9953,99.76
2026-04-22,帝科股份,14,14,0,0.9951928571428572,99.76
2026-04-22,恩捷,1,1,0,0.9951000000000001,99.76
2026-04-22,澎湃新闻,3,3,0,0.9951333333333334,99.76
2026-04-22,理想汽车-W,1,1,0,0.9953,99.76
2026-04-22,鹏辉能源,1,1,0,0.9951000000000001,99.76
2026-04-22,三安光电,8,8,0,0.9949875,99.75
2026-04-22,中国船舶,2,2,0,0.99495,99.75
2026-04-22,光库科技,7,7,0,0.9950857142857144,99.75
2026-04-22,国研新经济研究院,2,2,0,0.995,99.75
2026-04-22,大同证券,2,2,0,0.99495,99.75
2026-04-22,大连船舶重工集团有限公司,2,2,0,0.99495,99.75
2026-04-22,沪电,3,3,0,0.995,99.75
2026-04-22,烽火,2,2,0,0.99495,99.75
2026-04-22,烽火通信,2,2,0,0.99495,99.75
2026-04-22,腾景科技,2,2,0,0.995,99.75
2026-04-22,万华,2,2,0,0.9949,99.74
2026-04-22,仕佳光子,28,28,0,0.9948535714285713,99.74
2026-04-22,华为海思,3,3,0,0.9949,99.74
2026-04-22,帝科,14,14,0,0.9948499999999999,99.74
2026-04-22,新易盛,39,39,0,0.9948589743589744,99.74
2026-04-22,浦银安盛,2,2,0,0.9947999999999999,99.74
2026-04-22,深南电路,3,3,0,0.9948,99.74
2026-04-22,茅台,4,4,0,0.994875,99.74
2026-04-22,银河证券,2,2,0,0.99485,99.74
2026-04-22,中国巨石,3,3,0,0.9946,99.73
2026-04-22,人民财讯,2,2,0,0.99455,99.73
2026-04-22,永赢,5,5,0,0.9945999999999999,99.73
2026-04-22,永赢科技,5,5,0,0.99462,99.73
2026-04-22,联想集团,2,2,0,0.99455,99.73
2026-04-22,兆驰股份,1,1,0,0.9943000000000001,99.72
2026-04-22,华虹半导体,1,1,0,0.9944,99.72
2026-04-22,富临,2,2,0,0.9944500000000001,99.72
2026-04-22,永赢科技智选,5,5,0,0.99444,99.72
2026-04-22,永鼎,6,6,0,0.9943833333333334,99.72
2026-04-22,芯联集,2,2,0,0.9943500000000001,99.72
2026-04-22,金山云,2,2,0,0.9944,99.72
2026-04-22,高盛,9,9,0,0.9944999999999999,99.72
2026-04-22,鸿蒙智行,2,2,0,0.9944500000000001,99.72
2026-04-22,腾讯音乐-SW,1,1,0,0.9942,99.71
2026-04-22,英伟,2,2,0,0.99425,99.71
2026-04-22,长芯博创,11,11,0,0.9941090909090909,99.71
2026-04-22,罗博特科,2,2,0,0.9939,99.7
2026-04-22,东方财富,17,17,0,0.9938176470588235,99.69
2026-04-22,法拉利,14,14,0,0.9937071428571429,99.69
2026-04-22,美光,5,5,0,0.99376,99.69
2026-04-22,亨通光,5,5,0,0.99368,99.68
2026-04-22,光库,2,2,0,0.9935499999999999,99.68
2026-04-22,光电股份,5,5,0,0.99354,99.68
2026-04-22,安诺其,7,7,0,0.9936142857142858,99.68
2026-04-22,必胜客,2,2,0,0.9937,99.68
2026-04-22,摩根士丹利,6,6,0,0.9934166666666666,99.67
2026-04-22,中恒电气,3,3,0,0.9932,99.66
2026-04-22,信科移动,3,3,0,0.9932333333333334,99.66
2026-04-22,四方达,2,2,0,0.99315,99.66
2026-04-22,永鼎股份,5,5,0,0.99312,99.66
2026-04-22,赛微,3,3,0,0.9932666666666666,99.66
